dataset,shared_label,source_url,split,image_id,local_path,download_status
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/b54d0e40027ff5e90e8ba7e1e9abf9bd--garden-guide-garden-ideas.jpg,train,image_0093,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0093.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/a8d430c0-7dff-4474-a6c1-1fd601198ff6___RS_Erly.B%207738.JPG,train,image_0094,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0094.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/Pepper-problem.jpg,test,image_0095,/content/selected_images/PlantDoc/test/pepper_leaf_spot/image_0095.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/Early-blight-660x440.jpg,train,image_0096,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0096.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/4434e395-4f3d-435d-9101-ece6be005fd6___JR_B.Spot%208928.JPG,train,image_0097,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0097.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/peppers_bacterial_spot_zoom.jpg,test,image_0098,/content/selected_images/PlantDoc/test/pepper_leaf_spot/image_0098.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/d72e75e1-39d2-47bc-ba9c-e341bd5d7390___JR_HL%207660.JPG,train,image_0099,/content/selected_images/PlantVillage/train/pepper_healthy/image_0099.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/image_300x300%252523.jpeg%3F1472603885.jpg,train,image_0100,/content/selected_images/PlantDoc/train/pepper_leaf_spot/image_0100.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/1d6494e5-d659-47f2-a854-95f7633f8018___GCREC_Bact.Sp%206102.JPG,train,image_0101,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0101.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/leaf_mold_tomato1x1200.jpg,train,image_0102,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0102.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/13e96f82-68c6-4331-9b05-92a6767a400b___RS_Erly.B%209502.JPG,train,image_0103,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0103.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Bell_pepper%20leaf/pepper_leaf.jpg,train,image_0104,/content/selected_images/PlantDoc/train/pepper_healthy/image_0104.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/387502.jpg,test,image_0105,/content/selected_images/PlantDoc/test/pepper_healthy/image_0105.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/d354267e-4855-4197-a18a-668d706db705___RS_Erly.B%207405.JPG,test,image_0106,/content/selected_images/PlantVillage/test/tomato_early_blight/image_0106.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20leaf/DSCN1015.JPG.jpg,train,image_0107,/content/selected_images/PlantDoc/train/tomato_healthy/image_0107.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/573fc55b-8a73-48ba-b916-5d7f397977e4___RS_Erly.B%208384.JPG,train,image_0108,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0108.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/873aa4b3-61f8-473a-8fd3-b39ede9376c4___RS_Late.B%204829.JPG,train,image_0109,/content/selected_images/PlantVillage/train/tomato_late_blight/image_0109.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/0cc44f97-c421-4824-92a9-c9a18b005d1d___GHLB2%20Leaf%208540.JPG,train,image_0110,/content/selected_images/PlantVillage/train/tomato_late_blight/image_0110.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/13533985-e30d-4023-8bd3-7a45b07816ca___RS_Late.B%205593.JPG,train,image_0111,/content/selected_images/PlantVillage/train/tomato_late_blight/image_0111.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/tomato-leaf-20728368.jpg,test,image_0112,/content/selected_images/PlantDoc/test/tomato_healthy/image_0112.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/Bacterial_spots586.jpg,test,image_0113,/content/selected_images/PlantDoc/test/tomato_bacterial_spot/image_0113.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/f2dba3c2-82b9-4a5a-9424-f24de8972266___GHLB2%20Leaf%208901.JPG,train,image_0114,/content/selected_images/PlantVillage/train/tomato_late_blight/image_0114.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/1688.jpg,train,image_0115,/content/selected_images/PlantDoc/train/tomato_healthy/image_0115.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/bac.jpg,train,image_0116,/content/selected_images/PlantDoc/train/tomato_bacterial_spot/image_0116.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/bacterialspot3_600px.jpg,train,image_0117,/content/selected_images/PlantDoc/train/pepper_leaf_spot/image_0117.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/slide21-n.jpg,train,image_0118,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0118.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/ToamtoLateBlight3-Version-3-oohvze.jpg,train,image_0119,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0119.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/stock-photo-black-pepper-plant-with-green-berries-and-leaves-555241408.jpg,train,image_0120,/content/selected_images/PlantDoc/train/pepper_healthy/image_0120.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20mold%20leaf/black_leaf_mold_in_zina_tina.jpg,test,image_0121,/content/selected_images/PlantDoc/test/tomato_leaf_mould/image_0121.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/12c953a0-bd3e-45d0-aaea-5139f5d63e01___JR_B.Spot%208863.JPG,train,image_0122,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0122.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/tomato.jpg,train,image_0123,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0123.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/5516100468998144.jpeg.jpg,train,image_0124,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0124.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/0176f68f-a3d8-473b-9bea-c075a5507b34___JR_Sept.L.S%202504.JPG,train,image_0125,/content/selected_images/PlantVillage/train/tomato_septoria_leaf_spot/image_0125.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/Tomato-Early-Blight.jpg,train,image_0126,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0126.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/146d24cd-0c7e-458b-9f82-7b27525b04e4___JR_B.Spot%203329.JPG,train,image_0127,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0127.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/23633262_1572609386115825_1396180255_o.jpg,train,image_0128,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0128.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/7c9ac47e-ec96-457c-96d7-8aefdace978f___Crnl_L.Mold%206850.JPG,train,image_0129,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0129.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Bell_pepper%20leaf%20spot/01.jpg,train,image_0130,/content/selected_images/PlantDoc/train/pepper_leaf_spot/image_0130.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/100_1657.jpg,train,image_0131,/content/selected_images/PlantDoc/train/pepper_leaf_spot/image_0131.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20mold%20leaf/dscn6689.jpg,train,image_0132,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0132.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/aa233fb1-e0b7-45cc-a5f3-a163b703299e___JR_Sept.L.S%202718.JPG,train,image_0133,/content/selected_images/PlantVillage/train/tomato_septoria_leaf_spot/image_0133.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/119B_Tom_Mold.jpg,train,image_0134,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0134.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/f51330a5-e187-434f-add0-bd89f488eeee___RS_Erly.B%207699.JPG,train,image_0135,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0135.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/09ae534a-e931-4f83-8545-cf330dfebae9___NREC_B.Spot%209210.JPG,train,image_0136,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0136.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/970a299e-18bd-4bf6-83af-f0950cfe0272___Crnl_L.Mold%208668.JPG,train,image_0137,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0137.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/8950022d45978228d5e44a35183efdb9--tomatoes-dyi.jpg,train,image_0138,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0138.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/008ebb44-eb77-4843-b621-4b88b5df7d43___RS_Late.B%205188.JPG,train,image_0139,/content/selected_images/PlantVillage/train/tomato_late_blight/image_0139.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/b98b4279-5ffc-4314-a3c4-1fc05e3b0aec___Crnl_L.Mold%206844.JPG,train,image_0140,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0140.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/DSC04477.JPG.jpg,train,image_0141,/content/selected_images/PlantDoc/train/pepper_healthy/image_0141.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/f21dbfc9-1b65-4407-808b-55685784bd19___GCREC_Bact.Sp%203138.JPG,test,image_0142,/content/selected_images/PlantVillage/test/tomato_bacterial_spot/image_0142.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/a3bcb764-2c05-44e0-a177-70d0d8294894___Crnl_L.Mold%207170.JPG,train,image_0143,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0143.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/tomato-leaf-spot-septoria-lycopersici-leaf-spotting-on-tomato-at9jap.jpg,train,image_0144,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0144.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/IMG_0945.jpg,train,image_0145,/content/selected_images/PlantDoc/train/pepper_leaf_spot/image_0145.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/58fb4710-c0a7-4a76-8667-07fbe66bfac9___Crnl_L.Mold%206568.JPG,train,image_0146,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0146.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/PxWBE.jpg,test,image_0147,/content/selected_images/PlantDoc/test/tomato_healthy/image_0147.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/bf0fa071-7128-4b45-b924-3c4b46fbf72f___RS_HL%209932.JPG,train,image_0148,/content/selected_images/PlantVillage/train/tomato_healthy/image_0148.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/5493139683d035a18fd0dfa12893f38b--outdoor-decor-worms.jpg,test,image_0149,/content/selected_images/PlantDoc/test/pepper_healthy/image_0149.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/129fba33-b39b-4c74-b45f-4e602eb7af20___Keller.St_CG%201837.JPG,train,image_0150,/content/selected_images/PlantVillage/train/tomato_septoria_leaf_spot/image_0150.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/latest%3Fcb%3D20100723105221.jpg,train,image_0151,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0151.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/Figure-3-7.jpg,train,image_0152,/content/selected_images/PlantDoc/train/tomato_bacterial_spot/image_0152.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/Figure-1-6.jpg,test,image_0153,/content/selected_images/PlantDoc/test/tomato_bacterial_spot/image_0153.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/Bell-pepper-leaves.jpg,train,image_0154,/content/selected_images/PlantDoc/train/pepper_healthy/image_0154.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/Seminis-Turnpike-Bell-Pepper-1024x756.jpg,train,image_0155,/content/selected_images/PlantDoc/train/pepper_healthy/image_0155.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20mold%20leaf/fungus-univ-of-minnesoeta.jpg,train,image_0156,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0156.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/file.php%3Fid%3D18598%26t%3D1.jpg,train,image_0157,/content/selected_images/PlantDoc/train/pepper_healthy/image_0157.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20mold%20leaf/BIGSD.jpg,train,image_0158,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0158.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/5bdf4dcc-7f67-4dc6-92a3-671c6dd4c61f___JR_B.Spot%208942.JPG,train,image_0159,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0159.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/early-blight-septoria-ls-fig-3.jpg,train,image_0160,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0160.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/grey-mould-botrytis-cinerea-on-bottom-of-a-tomato-leaf-late-in-the-AFRDAN.jpg,train,image_0161,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0161.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/figure1.jpg,test,image_0162,/content/selected_images/PlantDoc/test/pepper_leaf_spot/image_0162.jpg,cached
